Application,Application Version,Category,Primary Location,Line Number,Full Filename,Criticality,Filterset,Folder,Is Reviewed,Tagged,Primary Tag Auto Applied,Bug URL,userName,Has Correlated Issues,Has Comments,Scan Status,Found Date,Removed Date,Is Removed,Is Suppressed,Is Hidden,Analysis Type,Analysis Category,Analyzer,Primary Rule ID,Instance ID,Impact,Likelihood,Severity,Confidence,Kingdom,Fortify Category,CWE,CWE Top 25 2021,CWE Top 25 2022,DISA CCI 2,FISMA,GDPR,MISRA C 2012,MISRA C++ 2008,NIST SP 800-53 Rev.4,NIST SP 800-53 Rev.5,OWASP ASVS 4.0,OWASP MASVS 2.0,OWASP Mobile 2014,OWASP Top 10 2013,OWASP Top 10 2017,OWASP Top 10 2021,PCI 3.2.1,PCI 4.0,PCI SSF 1.0,PCI SSF 1.1,PCI SSF 1.2,SANS Top 25 2011,STIG 4.11,STIG 5.1,STIG 5.2,WASC 2.00
2026_SSE_mavit,1.0,Insecure Transport: External Link,replacebyclass.html,52,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/replacebyclass.html,Medium,Security Auditor View,Medium,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,C72A3E77-8324-4FF9-B958-74FCDDF39D17,19C2D12A33FABFC30BD79CB111233825,2.0,5.0,5.0,5.0,Security Features,Insecure Transport: External Link,CWE ID 297,[14] CWE ID 287,[14] CWE ID 287,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123","CM,SC",Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3)","MASVS-NETWORK-1,MASVS-PLATFORM-2",M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A05 Security Misconfiguration,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Cross-Site Request Forgery,replacebycode.html,17,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/replacebycode.html,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Content,78E0700E-56FE-45A2-A11B-6A560F730576,DCD4D0BC97D126BBEB33A71BCC32F356,2.0,0.4,2.0,5.0,Encapsulation,Cross-Site Request Forgery,CWE ID 352,[9] CWE ID 352,[9] CWE ID 352,"CCI-001310,CCI-001941,CCI-001942",,Access Violation,,,SC-23 Session Authenticity (P1),SC-23 Session Authenticity,"3.5.3 Token-based Session Management (L2 L3),4.2.2 Operation Level Access Control (L1 L2 L3),13.2.3 RESTful Web Service Verification Requirements (L1 L2 L3)",,M5 Poor Authorization and Authentication,A8 Cross-Site Request Forgery (CSRF),,A01 Broken Access Control,Requirement 6.5.9,Requirement 6.2.4,Control Objective 5.4 - Authentication and Access Control,Control Objective 5.4 - Authentication and Access Control,"Control Objective 5.4 - Authentication and Access Control,Control Objective C.2.3 - Web Software Access Controls",Insecure Interaction - CWE ID 352,"APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II","APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II","APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-002500 CAT II",Cross-Site Request Forgery (WASC-09)
2026_SSE_mavit,1.0,SQL Injection,search.php,8,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/search.php,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Data Flow,FF858C20-4BCD-4EBA-8DBA-F1502AB06D2E,BDB29D7E7F410016363E192303EBD274,5.0,5.0,4.0,5.0,Input Validation and Representation,SQL Injection,CWE ID 89,[6] CWE ID 089,[3] CWE ID 089,"CCI-001310,CCI-002754",SI,Indirect Access to Sensitive Data,Rule 1.3,Rule 0-3-1,SI-10 Information Input Validation (P1),SI-10 Information Input Validation,"5.3.4 Output Encoding and Injection Prevention Requirements (L1 L2 L3),5.3.5 Output Encoding and Injection Prevention Requirements (L1 L2 L3)",MASVS-CODE-4,M7 Client Side Injection,A1 Injection,A1 Injection,A03 Injection,Requirement 6.5.1,Requirement 6.2.4,Control Objective 4.2 - Critical Asset Protection,"Control Objective 4.2 - Critical Asset Protection,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation","Control Objective 4.2 - Critical Asset Protection,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation,Control Objective C.3.2 - Web Software Attack Mitigation",Insecure Interaction - CWE ID 089,"APSC-DV-002540 CAT I,APSC-DV-002560 CAT I","APSC-DV-002540 CAT I,APSC-DV-002560 CAT I","APSC-DV-002540 CAT I,APSC-DV-002560 CAT I",SQL Injection (WASC-19)
2026_SSE_mavit,1.0,Cross-Site Scripting: Persistent,search.php,48,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/search.php,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Data Flow,AF6C6C57-CA46-489C-B449-CFE4A5AB7202,8BF4B0561D4E1C7E6097242B311B031B,5.0,5.0,4.0,5.0,Input Validation and Representation,Cross-Site Scripting: Persistent,"CWE ID 79,CWE ID 80",[2] CWE ID 079,[2] CWE ID 079,"CCI-001310,CCI-002754",SI,Indirect Access to Sensitive Data,,,SI-10 Information Input Validation (P1),SI-10 Information Input Validation,"5.3.3 Output Encoding and Injection Prevention Requirements (L1 L2 L3),5.3.6 Output Encoding and Injection Prevention Requirements (L1 L2 L3)",,M7 Client Side Injection,A3 Cross-Site Scripting (XSS),A7 Cross-Site Scripting (XSS),A03 Injection,Requirement 6.5.7,Requirement 6.2.4,Control Objective 4.2 - Critical Asset Protection,"Control Objective 4.2 - Critical Asset Protection,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation","Control Objective 4.2 - Critical Asset Protection,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation,Control Objective C.3.2 - Web Software Attack Mitigation",Insecure Interaction - CWE ID 079,"APSC-DV-002490 CAT I,APSC-DV-002560 CAT I","APSC-DV-002490 CAT I,APSC-DV-002560 CAT I","APSC-DV-002490 CAT I,APSC-DV-002560 CAT I",Cross-Site Scripting (WASC-08)
2026_SSE_mavit,1.0,Insecure Randomness,select2.js,590,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/select2/select2.js,High,Security Auditor View,High,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Structural,919BF191-6443-4239-BBFF-A7A31C108032,4F58DEA7D25EFCFA5CDFBFFA171847F9,4.0,0.4,2.0,5.0,Security Features,Insecure Randomness,CWE ID 338,,,CCI-002450,MP,Insufficient Data Protection,,,SC-13 Cryptographic Protection (P1),SC-13 Cryptographic Protection,"2.3.1 Authenticator Lifecycle Requirements (L1 L2 L3),2.6.2 Look-up Secret Verifier Requirements (L2 L3),3.2.2 Session Binding Requirements (L1 L2 L3),3.2.4 Session Binding Requirements (L2 L3),6.3.1 Random Values (L2 L3),6.3.2 Random Values (L2 L3),6.3.3 Random Values (L3)",MASVS-CRYPTO-1,M6 Broken Cryptography,,,A02 Cryptographic Failures,Requirement 6.5.3,Requirement 6.2.4,Control Objective 7.3 - Use of Cryptography,"Control Objective 7.3 - Use of Cryptography,Control Objective B.2.4 - Terminal Software Design","Control Objective 7.3 - Use of Cryptography,Control Objective B.2.4 - Terminal Software Design",,"APSC-DV-002010 CAT II,APSC-DV-002050 CAT II","APSC-DV-002010 CAT II,APSC-DV-002050 CAT II","APSC-DV-002010 CAT II,APSC-DV-002050 CAT II",
2026_SSE_mavit,1.0,System Information Leak: Internal,server.js,263,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/jquery-file-upload/server/node/server.js,Low,Security Auditor View,Low,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Data Flow,7D91AD3F-8148-4E32-A221-F6CA8980795F0,2185DC0EA573066837675D21D982AD07,1.0,0.768,3.0,4.8,Encapsulation,System Information Leak: Internal,CWE ID 497,[20] CWE ID 200,,"CCI-001312,CCI-002420",,Indirect Access to Sensitive Data,,,AC-4 Information Flow Enforcement (P1),AC-4 Information Flow Enforcement,"8.3.2 Sensitive Private Data (L1 L2 L3),8.3.4 Sensitive Private Data (L1 L2 L3),14.3.3 Unintended Security Disclosure Requirements (L1 L2 L3)",MASVS-STORAGE-1,M2 Insecure Data Storage,,,A05 Security Misconfiguration,Requirement 6.5.5,Requirement 6.2.4,Control Objective 3.6 - Sensitive Data Retention,Control Objective 3.6 - Sensitive Data Retention,Control Objective 3.6 - Sensitive Data Retention,,"APSC-DV-002480 CAT II,APSC-DV-002570 CAT II","APSC-DV-002480 CAT II,APSC-DV-002570 CAT II","APSC-DV-002480 CAT II,APSC-DV-002570 CAT II",Information Leakage (WASC-13)
2026_SSE_mavit,1.0,Path Manipulation,server.js,276,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/jquery-file-upload/server/node/server.js,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Data Flow,009DAF74-D3BD-49FB-866F-3D9A11EA34FF0,4AC75EDA9B898F4BC6A35822D6C21435,3.0,2.835,3.0,4.43,Input Validation and Representation,Path Manipulation,"CWE ID 22,CWE ID 73",[8] CWE ID 022,[8] CWE ID 022,CCI-002754,SI,Access Violation,Rule 1.3,Rule 0-3-1,SI-10 Information Input Validation (P1),SI-10 Information Input Validation,"5.2.2 Sanitization and Sandboxing Requirements (L1 L2 L3),12.3.1 File Execution Requirements (L1 L2 L3),12.3.2 File Execution Requirements (L1 L2 L3)","MASVS-PLATFORM-1,MASVS-CODE-4",M8 Security Decisions Via Untrusted Inputs,A4 Insecure Direct Object References,A5 Broken Access Control,A01 Broken Access Control,Requirement 6.5.8,Requirement 6.2.4,"Control Objective 4.2 - Critical Asset Protection,Control Objective 5.4 - Authentication and Access Control","Control Objective 4.2 - Critical Asset Protection,Control Objective 5.4 - Authentication and Access Control,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation","Control Objective 4.2 - Critical Asset Protection,Control Objective 5.4 - Authentication and Access Control,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation,Control Objective C.2.3 - Web Software Access Controls,Control Objective C.3.2 - Web Software Attack Mitigation",Risky Resource Management - CWE ID 022,APSC-DV-002560 CAT I,APSC-DV-002560 CAT I,APSC-DV-002560 CAT I,Path Traversal (WASC-33)
2026_SSE_mavit,1.0,Insecure Transport,server.js,288,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/jquery-file-upload/server/node/server.js,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Structural,DEA0817E-5FDF-48C9-A064-CC2A6845972E,4168F62A879EABB6850DC4F47031C945,4.0,3.2,4.0,5.0,Security Features,Insecure Transport,CWE ID 319,,,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123",SC,Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"1.9.1 Communications Architectural Requirements (L2 L3),1.14.1 Configuration Architectural Requirements (L2 L3),2.2.5 General Authenticator Requirements (L3),2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.3 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.9.3 Cryptographic Software and Devices Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),6.2.2 Algorithms (L2 L3),6.2.3 Algorithms (L2 L3),6.2.4 Algorithms (L2 L3),6.2.5 Algorithms (L2 L3),6.2.6 Algorithms (L2 L3),6.2.7 Algorithms (L3),8.1.6 General Data Protection (L3),8.3.1 Sensitive Private Data (L1 L2 L3),8.3.4 Sensitive Private Data (L1 L2 L3),8.3.7 Sensitive Private Data (L2 L3),9.1.1 Communications Security Requirements (L1 L2 L3),9.1.2 Communications Security Requirements (L1 L2 L3),9.1.3 Communications Security Requirements (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.2 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3),14.1.3 Build (L2 L3),14.4.5 HTTP Security Headers Requirements (L1 L2 L3)",MASVS-NETWORK-1,M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A02 Cryptographic Failures,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",Porous Defenses - CWE ID 311,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Insecure Transport: Weak SSL Protocol,server.js,290,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/jquery-file-upload/server/node/server.js,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Structural,2578715B-10F2-49FD-8011-3E5496ED870C,DDC729CD63EFB413960A402DA98930C7,3.0,3.0,3.0,5.0,Security Features,Insecure Transport: Weak SSL Protocol,CWE ID 327,,,"CCI-000068,CCI-000382,CCI-001453,CCI-001941,CCI-001942,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123","CM,SC",Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.9.3 Cryptographic Software and Devices Verifier Requirements (L2 L3),6.2.1 Algorithms (L1 L2 L3),6.2.2 Algorithms (L2 L3),8.3.7 Sensitive Private Data (L2 L3),9.1.2 Communications Security Requirements (L1 L2 L3),9.1.3 Communications Security Requirements (L1 L2 L3)",MASVS-NETWORK-1,M3 Insufficient Transport Layer Protection,A5 Security Misconfiguration,A6 Security Misconfiguration,A02 Cryptographic Failures,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7.1 - Use of Cryptography","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7.1 - Use of Cryptography,Control Objective B.2.3 - Terminal Software Design","Control Objective 3.3 - Sensitive Data Retention,Control Objective 6.2 - Sensitive Data Protection,Control Objective 7.1 - Use of Cryptography,Control Objective B.2.3 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",Porous Defenses - CWE ID 327,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001510 CAT II,APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001510 CAT II,APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001510 CAT II,APSC-DV-001620 CAT II,APSC-DV-001630 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Insecure Transport,server.js,290,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/jquery-file-upload/server/node/server.js,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Structural,DEA0817E-5FDF-48C9-A064-CC2A6845972E,F1B9609DBF17DDA45BCF1E44D32D599E,4.0,3.2,4.0,5.0,Security Features,Insecure Transport,CWE ID 319,,,"CCI-000068,CCI-001453,CCI-002418,CCI-002420,CCI-002421,CCI-002422,CCI-002890,CCI-003123",SC,Insufficient Data Protection,,,SC-8 Transmission Confidentiality and Integrity (P1),SC-8 Transmission Confidentiality and Integrity,"1.9.1 Communications Architectural Requirements (L2 L3),1.14.1 Configuration Architectural Requirements (L2 L3),2.2.5 General Authenticator Requirements (L3),2.6.3 Look-up Secret Verifier Requirements (L2 L3),2.7.1 Out of Band Verifier Requirements (L1 L2 L3),2.7.2 Out of Band Verifier Requirements (L1 L2 L3),2.7.3 Out of Band Verifier Requirements (L1 L2 L3),2.8.3 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.4 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.8.5 Single or Multi Factor One Time Verifier Requirements (L2 L3),2.9.3 Cryptographic Software and Devices Verifier Requirements (L2 L3),3.7.1 Defenses Against Session Management Exploits (L1 L2 L3),6.2.1 Algorithms (L1 L2 L3),6.2.2 Algorithms (L2 L3),6.2.3 Algorithms (L2 L3),6.2.4 Algorithms (L2 L3),6.2.5 Algorithms (L2 L3),6.2.6 Algorithms (L2 L3),6.2.7 Algorithms (L3),8.1.6 General Data Protection (L3),8.3.1 Sensitive Private Data (L1 L2 L3),8.3.4 Sensitive Private Data (L1 L2 L3),8.3.7 Sensitive Private Data (L2 L3),9.1.1 Communications Security Requirements (L1 L2 L3),9.1.2 Communications Security Requirements (L1 L2 L3),9.1.3 Communications Security Requirements (L1 L2 L3),9.2.1 Server Communications Security Requirements (L2 L3),9.2.2 Server Communications Security Requirements (L2 L3),9.2.3 Server Communications Security Requirements (L2 L3),14.1.3 Build (L2 L3),14.4.5 HTTP Security Headers Requirements (L1 L2 L3)",MASVS-NETWORK-1,M3 Insufficient Transport Layer Protection,A6 Sensitive Data Exposure,A3 Sensitive Data Exposure,A02 Cryptographic Failures,"Requirement 4.1,Requirement 6.5.4","Requirement 4.2.1,Requirement 6.2.4","Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography","Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design","Control Objective 6.2 - Sensitive Data Protection,Control Objective 7 - Use of Cryptography,Control Objective B.2.5 - Terminal Software Design,Control Objective C.4.1 - Web Software Communications",Porous Defenses - CWE ID 311,"APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II","APSC-DV-000160 CAT II,APSC-DV-000170 CAT II,APSC-DV-001940 CAT II,APSC-DV-001950 CAT II,APSC-DV-002440 CAT I,APSC-DV-002450 CAT II,APSC-DV-002460 CAT II,APSC-DV-002470 CAT II",Insufficient Transport Layer Protection (WASC-04)
2026_SSE_mavit,1.0,Insecure Randomness,stellar.js,141,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/js/stellar.js,High,Security Auditor View,High,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Structural,919BF191-6443-4239-BBFF-A7A31C108032,39D30BC14804D5D5EB7041B7F5573D16,4.0,0.4,2.0,5.0,Security Features,Insecure Randomness,CWE ID 338,,,CCI-002450,MP,Insufficient Data Protection,,,SC-13 Cryptographic Protection (P1),SC-13 Cryptographic Protection,"2.3.1 Authenticator Lifecycle Requirements (L1 L2 L3),2.6.2 Look-up Secret Verifier Requirements (L2 L3),3.2.2 Session Binding Requirements (L1 L2 L3),3.2.4 Session Binding Requirements (L2 L3),6.3.1 Random Values (L2 L3),6.3.2 Random Values (L2 L3),6.3.3 Random Values (L3)",MASVS-CRYPTO-1,M6 Broken Cryptography,,,A02 Cryptographic Failures,Requirement 6.5.3,Requirement 6.2.4,Control Objective 7.3 - Use of Cryptography,"Control Objective 7.3 - Use of Cryptography,Control Objective B.2.4 - Terminal Software Design","Control Objective 7.3 - Use of Cryptography,Control Objective B.2.4 - Terminal Software Design",,"APSC-DV-002010 CAT II,APSC-DV-002050 CAT II","APSC-DV-002010 CAT II,APSC-DV-002050 CAT II","APSC-DV-002010 CAT II,APSC-DV-002050 CAT II",
2026_SSE_mavit,1.0,Cross-Site Scripting: DOM,swfobject.js,8,jobs/40df99ae-e5ad-41dc-a710-6bacd5341271/work/Src/Hospital-Management-System/vendor/ckeditor/samples/plugins/htmlwriter/assets/outputforflash/swfobject.js,Critical,Security Auditor View,Critical,false,,,,,false,false,UPDATED,Tue May 26 16:32:50 CEST 2026,,false,false,false,SCA,STATIC,Data Flow,EC6687E2-7A2A-4B4B-8E8A-7595215D8D4E0,57F96913511B8E18A81C567201064DDA,5.0,4.61,4.0,4.61,Input Validation and Representation,Cross-Site Scripting: DOM,"CWE ID 79,CWE ID 80",[2] CWE ID 079,[2] CWE ID 079,"CCI-001310,CCI-002754",SI,Indirect Access to Sensitive Data,,,SI-10 Information Input Validation (P1),SI-10 Information Input Validation,"5.3.3 Output Encoding and Injection Prevention Requirements (L1 L2 L3),5.3.6 Output Encoding and Injection Prevention Requirements (L1 L2 L3)",,M7 Client Side Injection,A3 Cross-Site Scripting (XSS),A7 Cross-Site Scripting (XSS),A03 Injection,Requirement 6.5.7,Requirement 6.2.4,Control Objective 4.2 - Critical Asset Protection,"Control Objective 4.2 - Critical Asset Protection,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation","Control Objective 4.2 - Critical Asset Protection,Control Objective B.3.1 - Terminal Software Attack Mitigation,Control Objective B.3.1.1 - Terminal Software Attack Mitigation,Control Objective C.3.2 - Web Software Attack Mitigation",Insecure Interaction - CWE ID 079,"APSC-DV-002490 CAT I,APSC-DV-002560 CAT I","APSC-DV-002490 CAT I,APSC-DV-002560 CAT I","APSC-DV-002490 CAT I,APSC-DV-002560 CAT I",Cross-Site Scripting (WASC-08)
